Age,Gender,nationality,Ethnicity,Education,Income,State,BFAS_1,BFAS_2,BFAS_3,BFAS_4,BFAS_5,BFAS_6,BFAS_7,BFAS_8,BFAS_9,BFAS_10,BFAS_11,BFAS_12,BFAS_13,BFAS_14,BFAS_15,BFAS_16,BFAS_17,BFAS_18,BFAS_19,BFAS_20,BFAS_21,BFAS_22,BFAS_23,BFAS_24,BFAS_25,BFAS_26,BFAS_27,BFAS_28,BFAS_29,BFAS_30,BFAS_31,BFAS_32,BFAS_33,BFAS_34,BFAS_35,BFAS_36,BFAS_37,BFAS_38,BFAS_39,BFAS_40,BFAS_41,BFAS_42,BFAS_43,BFAS_44,BFAS_45,BFAS_46,BFAS_47,BFAS_48,BFAS_49,BFAS_50,BFAS_51,BFAS_52,BFAS_53,BFAS_54,BFAS_55,BFAS_56,BFAS_57,BFAS_58,BFAS_59,BFAS_60,BFAS_61,BFAS_62,BFAS_63,BFAS_64,BFAS_65,BFAS_66,BFAS_67,BFAS_68,BFAS_69,BFAS_70,BFAS_71,BFAS_72,BFAS_73,BFAS_74,BFAS_75,BFAS_76,BFAS_77,BFAS_78,BFAS_79,BFAS_80,BFAS_81,BFAS_82,BFAS_83,BFAS_84,BFAS_85,BFAS_86,BFAS_87,BFAS_88,BFAS_89,BFAS_90,BFAS_91,BFAS_92,BFAS_93,BFAS_94,BFAS_95,BFAS_96,BFAS_97,BFAS_98,BFAS_99,BFAS_100,FPPosture1,FPPosture2,FPPosture3,FPPosture4,FPPosture5,FPPosture6,FPPosture7,FPPosture8,FPPosture9,FPPosture10,FPPosture11,FPPosture12,FPPosture13,FPPosture14,FPPosture15,FPPosture16,FPPosture17,FPPosture18,FPPosture19,FPPosture20,SECS_1,SECS_2,SECS_3,SECS_4,SECS_5,SECS_6,SECS_7,SECS_8,SECS_9,SECS_10,SECS_11,SECS_12
25,0,US,1,6,5,CA,4,2,3,3,4,5,2,4,3,1,2,3,1,5,4,3,2,1,5,2,5,3,5,3,5,3,1,4,4,2,5,3,2,4,3,2,3,1,4,4,3,1,5,2,4,4,3,4,5,4,3,4,4,5,4,5,1,3,2,4,2,4,5,3,5,3,5,5,3,3,4,4,2,3,5,1,1,4,5,2,2,1,3,3,1,1,1,5,5,1,1,1,5,3,1,2,4,4,5,3,4,5,1,6,5,2,1,1,4,3,5,6,6,4,4,1,5,7,2,5,16,74,70,33,36,56,65,36,100,40,88,90
40,0,US,1,6,1,California,3,4,2,2,2,2,2,4,2,2,3,5,4,4,4,4,4,2,2,2,1,2,4,4,2,2,2,2,4,2,2,4,4,4,2,4,4,2,2,3,4,2,4,2,4,2,2,2,4,4,2,4,5,3,4,1,2,2,2,4,2,4,3,4,3,3,4,4,2,2,4,2,2,1,3,3,4,4,3,4,2,4,4,2,4,2,4,2,2,4,2,4,4,2,3,2,4,2,3,2,2,2,2,2,2,2,2,6,2,6,2,2,2,6,2,2,2,2,6,2,3,100,88,98,0,89,89,100,100,100,100,87
60,1,US,1,2,3,TN,2,4,4,4,4,1,4,5,4,5,1,1,5,4,4,2,5,5,5,4,1,5,5,5,1,1,5,5,3,4,2,5,5,4,3,2,5,4,3,5,3,5,4,4,4,1,4,4,4,4,4,5,5,4,4,1,4,4,4,4,1,5,4,5,4,2,5,5,3,4,2,4,4,5,5,2,5,4,4,4,2,5,4,4,5,1,5,4,3,4,2,5,5,4,4,1,2,5,4,4,6,6,6,5,7,5,3,6,5,3,6,5,5,3,3,5,4,4,4,5,70,70,80,80,30,80,70,60,80,80,80,80
60,1,US,1,2,3,South Carolina,1,5,4,5,5,1,5,5,5,5,1,5,5,5,5,2,5,5,5,5,1,5,5,2,4,2,5,5,5,5,2,5,2,5,2,2,5,1,4,5,4,5,5,5,5,1,5,5,5,1,4,5,1,5,1,2,5,2,5,2,1,5,5,5,4,1,5,5,2,5,2,5,3,5,4,2,5,1,5,5,1,5,1,5,5,2,5,2,5,2,1,5,2,5,5,1,5,5,5,5,5,7,7,5,7,7,7,6,4,1,7,4,5,5,1,4,3,3,3,3,0,11,100,100,0,100,0,100,64,93,100,100
33,1,US,1,6,4,VA,4,2,3,3,3,2,4,4,2,4,3,3,4,2,3,4,2,4,4,3,3,3,3,3,3,2,3,3,2,3,2,3,4,2,2,2,2,4,2,3,3,3,3,3,4,3,4,4,2,4,3,3,4,2,3,3,3,2,3,3,2,3,3,4,4,4,3,3,3,4,3,3,3,3,3,3,4,4,4,3,3,3,2,3,3,4,3,3,3,4,2,4,4,3,4,4,3,4,4,3,5,4,4,5,5,5,5,4,4,3,6,5,4,3,5,4,5,4,2,4,75,86,68,58,17,51,66,75,39,51,57,73
25,0,US,5,6,6,NY,4,4,3,4,2,2,1,1,3,5,1,2,5,2,1,5,1,3,4,2,2,1,2,2,5,3,4,5,4,3,2,5,3,2,5,3,3,1,5,1,2,5,3,2,4,5,3,5,4,4,1,4,2,1,5,4,1,4,1,4,3,3,4,3,4,2,1,2,1,5,2,4,3,5,2,3,2,1,2,2,3,2,4,4,5,2,4,3,1,1,4,2,3,5,4,5,2,2,5,5,1,5,7,7,3,1,3,6,4,3,3,7,3,4,3,3,3,6,7,5,70,60,32,39,38,64,61,64,73,42,34,60
76,0,US,1,4,7,Massachusetts,2,3,4,3,3,1,3,5,3,4,2,4,5,3,2,3,4,3,4,3,2,4,5,3,4,1,4,3,3,3,2,3,5,3,3,2,5,3,3,1,2,4,4,3,4,1,3,3,3,3,3,4,5,2,3,2,4,3,4,4,1,4,3,3,3,1,4,3,3,3,3,3,4,3,3,2,5,5,4,2,1,4,3,3,3,1,5,4,3,3,2,4,5,2,3,3,3,3,4,4,3,5,4,4,5,4,4,4,4,5,5,3,4,3,3,5,4,3,4,4,81,82,93,51,49,51,93,81,83,71,92,82
42,0,US,2,6,6,AL,2,2,4,4,5,5,4,2,3,4,4,4,2,1,3,1,1,4,4,4,1,4,1,1,4,4,4,4,2,5,4,3,1,2,4,2,2,5,4,3,2,4,4,3,2,4,4,1,1,2,4,2,2,2,2,2,5,5,5,2,4,1,4,2,4,5,1,1,3,5,1,4,4,3,5,2,2,2,2,2,5,2,2,5,2,4,1,4,4,3,5,5,2,3,4,4,2,5,2,5,5,5,6,7,7,5,6,6,6,2,6,6,5,2,6,6,6,5,2,7,13,86,80,79,18,84,87,90,88,87,78,88
29,1,US,1,2,1,Indiana,3,2,3,3,4,5,4,1,3,4,3,5,3,1,3,1,2,5,5,5,1,3,2,2,4,4,4,5,3,4,4,3,2,3,4,3,1,3,4,5,3,3,3,4,2,3,3,1,2,2,4,3,2,2,2,3,3,4,4,3,3,1,4,2,4,3,1,2,4,4,2,4,4,4,5,2,2,1,2,2,4,3,2,4,1,3,2,3,4,2,4,3,2,4,3,3,3,5,2,3,4,6,6,5,5,5,6,5,6,2,6,6,5,2,4,5,5,5,4,5,18,72,74,89,20,84,71,83,81,88,73,62
28,0,US,1,2,4,united state,4,3,3,3,3,3,3,3,4,3,3,4,2,4,2,3,3,2,3,3,2,3,2,4,3,4,4,4,2,4,4,3,3,2,4,3,3,3,3,3,2,3,3,4,3,4,3,3,3,2,2,3,3,3,3,3,4,3,3,2,4,3,4,2,4,4,3,3,4,3,3,2,4,3,2,4,4,3,2,3,2,3,3,4,2,3,3,3,4,2,3,4,3,4,3,4,3,4,3,4,5,4,4,4,5,4,4,4,4,5,4,5,4,4,5,4,4,4,5,5,20,75,71,81,35,76,80,83,81,82,84,71
25,0,US,5,6,5,FL,5,4,2,1,4,5,5,3,5,4,4,2,5,2,4,3,5,4,5,1,4,5,5,3,3,5,5,4,1,4,5,5,5,4,1,5,5,2,1,2,4,1,5,3,5,2,3,5,3,5,4,1,2,2,3,1,4,4,3,3,5,2,1,1,1,2,2,3,4,4,5,3,5,5,5,2,2,4,4,5,4,1,4,4,3,5,3,1,5,3,3,2,4,4,1,5,1,1,3,3,1,1,4,2,4,6,4,6,4,7,4,7,6,4,5,6,1,7,5,1,29,92,81,88,27,70,83,76,95,84,80,86
25,1,US,1,8,6,New York,2,2,3,4,3,4,4,2,3,4,4,4,3,3,2,2,2,3,4,3,3,3,3,2,3,4,4,4,2,4,4,2,2,2,4,3,2,3,4,3,3,4,4,3,3,4,3,3,2,2,4,2,2,2,2,2,4,3,4,2,4,2,4,2,4,4,3,2,4,4,2,3,3,3,3,3,2,2,2,2,4,3,2,3,3,4,2,4,4,3,4,4,2,3,3,4,3,4,2,4,5,6,5,6,6,6,5,5,5,2,6,5,5,2,5,5,5,6,3,6,38,59,59,60,45,72,82,61,58,54,69,65
25,1,US,1,8,6,Nevada,2,3,3,4,4,3,3,2,4,4,4,3,3,3,3,2,2,4,4,4,3,3,3,2,4,4,4,3,3,4,3,3,3,2,3,2,3,4,4,3,3,3,4,3,2,4,4,3,3,3,3,3,2,2,2,2,3,4,4,2,3,2,4,3,4,4,2,3,4,3,3,4,4,4,4,3,2,3,3,2,3,2,2,3,2,3,2,3,3,3,4,4,2,4,3,3,2,4,2,4,5,5,5,5,6,5,5,5,4,3,6,4,5,2,6,5,5,6,2,5,25,74,64,71,29,81,81,73,81,66,81,74
25,0,US,1,5,4,OH,1,1,3,5,2,5,5,3,1,5,3,3,3,3,4,1,4,3,4,4,3,1,3,2,2,2,4,4,1,5,3,1,3,5,1,5,5,5,4,4,1,5,5,3,3,1,5,2,2,5,1,4,3,4,1,1,4,2,5,5,4,3,5,2,1,4,3,2,4,3,3,5,4,4,2,2,4,3,1,3,5,4,5,5,3,1,5,3,1,4,5,5,3,2,3,5,2,1,3,4,3,7,7,4,6,3,3,4,2,4,2,7,4,2,6,2,2,6,5,3,73,27,31,30,38,70,75,74,91,75,30,51
45,0,US,5,6,4,Colorado,2,3,4,3,4,4,4,2,4,3,3,4,2,2,2,2,2,4,4,4,2,3,2,3,3,3,3,4,3,4,4,2,3,3,4,3,3,3,4,4,2,3,4,3,3,4,4,2,3,2,4,2,2,2,3,2,3,4,4,2,4,3,4,3,4,4,2,2,4,4,3,4,3,4,3,2,3,3,3,3,4,2,3,3,2,3,2,4,4,2,3,3,2,3,3,4,2,4,3,4,5,5,4,6,4,4,5,5,4,3,5,6,6,2,6,4,4,5,3,5,31,70,74,65,33,69,70,65,62,80,62,63
43,0,US,1,6,5,Indiana,2,2,4,3,2,3,2,2,4,3,3,4,4,2,2,3,2,4,4,4,3,3,3,2,2,4,3,4,3,4,3,2,4,3,4,3,2,4,4,3,3,3,4,4,2,3,2,2,3,4,4,2,2,4,3,3,4,4,4,2,2,2,4,3,4,4,4,2,4,4,2,4,3,3,3,3,3,4,2,3,4,2,4,3,3,3,2,3,4,3,3,3,3,3,3,3,3,4,2,3,5,4,6,4,5,4,5,6,6,4,5,5,5,3,6,5,5,5,2,6,69,90,80,71,14,70,82,82,78,81,89,73
46,1,US,1,6,5,Ohio,4,5,5,3,4,5,4,4,5,5,4,5,5,4,4,5,5,4,5,5,5,4,5,4,4,5,4,4,4,4,5,5,3,4,3,5,5,4,3,4,4,5,5,3,2,4,4,5,5,5,5,5,5,5,3,3,3,5,4,4,2,5,4,4,4,4,4,5,4,5,5,5,4,5,4,5,5,4,4,5,5,5,4,5,4,5,3,4,4,4,5,5,3,4,4,5,3,5,5,4,4,7,5,5,7,4,3,4,6,2,5,4,3,4,3,2,4,4,5,6,15,41,55,15,40,45,50,8,60,46,50,50
25,0,US,1,6,6,CA,1,5,3,1,2,1,5,1,3,1,4,2,5,1,5,5,1,1,4,5,1,3,4,3,3,2,3,4,4,5,3,5,4,5,3,1,1,2,4,5,5,3,5,2,5,1,2,3,2,1,1,4,1,1,3,2,5,3,4,2,2,2,5,3,2,2,3,1,2,3,5,1,1,3,1,4,2,1,3,3,5,3,5,1,3,4,3,2,4,4,4,1,5,5,3,5,5,4,2,5,5,7,6,3,4,1,2,2,6,4,6,4,3,4,6,4,4,5,3,2,37,62,56,64,41,63,58,64,64,59,62,60
41,0,US,1,4,2,Michigan,1,5,5,4,5,1,5,5,2,5,2,5,4,4,5,1,5,5,2,4,1,5,5,4,4,1,5,4,4,5,1,5,5,4,5,1,5,5,3,2,1,5,5,4,5,1,5,4,1,4,2,5,5,2,5,1,5,4,1,4,1,5,4,4,4,1,5,5,4,3,5,5,4,2,4,1,5,5,2,5,1,5,4,4,5,1,5,4,4,1,2,4,5,2,4,1,5,4,1,4,7,6,7,6,7,5,6,1,2,3,6,2,1,2,1,1,3,5,5,6,70,70,80,40,49,30,51,70,90,90,60,51
29,0,US,1,6,4,new york,2,5,4,5,1,5,2,1,4,2,4,4,3,1,5,2,2,5,5,3,4,2,4,4,2,4,3,5,2,2,4,1,1,1,3,2,2,2,4,1,3,4,3,5,4,4,5,2,5,5,4,5,2,4,3,2,2,1,5,5,4,2,3,4,5,5,5,2,3,1,3,3,2,2,5,5,1,2,4,2,1,4,4,4,4,5,1,4,1,1,3,1,1,5,1,4,4,1,2,4,4,3,4,4,3,4,6,3,4,4,5,5,7,1,7,7,5,3,3,3,49,51,51,51,48,51,51,51,51,52,51,51
30,0,US,1,6,1,yes,4,4,2,2,2,2,2,4,2,2,2,2,4,4,4,4,4,2,2,2,4,2,4,2,2,3,2,2,4,2,2,2,4,4,2,4,4,2,2,3,4,5,2,2,4,2,2,4,3,4,2,4,4,3,3,4,3,2,2,4,2,4,2,4,2,2,4,4,2,2,4,2,2,1,2,4,3,4,4,4,2,4,3,2,4,2,4,3,2,3,4,2,4,4,3,2,4,2,4,2,2,2,2,2,3,6,6,2,2,6,2,2,2,6,2,6,2,7,6,2,4,52,51,51,49,51,51,51,51,51,51,51
37,0,US,3,5,6,New Jersey,3,2,3,2,4,1,5,4,4,5,2,4,4,4,3,2,4,3,4,1,1,3,3,2,4,1,3,4,4,4,2,2,3,2,4,1,5,3,4,3,3,4,3,2,4,2,4,2,5,3,2,3,4,3,4,2,3,3,4,2,2,3,3,4,5,2,3,2,4,2,2,4,3,4,3,1,5,4,4,3,2,4,3,3,3,2,3,3,4,4,1,4,4,3,4,2,4,3,3,5,3,4,4,3,4,6,5,6,5,6,6,3,7,4,4,5,3,2,2,3,86,71,75,9,79,75,38,66,51,87,63,78
25,0,US,5,6,6,NY,2,4,5,5,5,1,5,1,5,5,2,1,3,2,2,5,4,2,1,2,4,2,1,1,1,1,4,1,2,1,5,2,1,4,4,1,4,1,5,5,2,2,5,1,1,2,2,3,4,4,3,2,1,1,4,3,4,5,3,4,3,3,3,4,3,5,1,4,1,5,2,5,5,3,4,4,2,2,4,1,2,1,3,4,2,1,2,5,2,4,3,4,5,1,1,2,3,2,1,5,4,3,1,5,6,3,4,3,5,1,4,1,3,3,2,6,7,7,2,4,65,33,72,43,27,69,63,62,66,66,66,65
24,0,US,1,2,3,ohio,2,3,3,2,5,3,3,2,2,3,2,3,3,3,2,2,2,3,5,3,2,2,3,3,4,2,4,3,2,3,3,4,2,3,2,3,4,3,4,4,2,4,2,4,2,3,2,1,2,2,2,4,4,2,2,3,3,5,3,2,4,3,4,2,2,4,2,2,2,5,2,2,2,3,4,3,3,2,2,2,3,3,2,3,3,3,2,2,4,3,4,4,4,3,2,3,4,2,4,3,6,4,5,3,6,6,5,4,4,3,6,5,3,3,5,5,3,6,5,6,14,38,69,74,33,62,78,79,73,58,60,40
30,0,US,1,6,5,Indiana,1,5,4,5,5,5,5,1,4,5,5,5,1,1,2,2,1,5,3,4,1,5,1,1,4,5,5,5,2,5,4,1,2,3,5,2,1,5,5,4,1,5,5,5,1,5,5,2,2,1,5,2,1,1,2,1,4,4,4,1,1,1,5,1,5,4,1,3,5,5,1,5,5,5,4,2,5,1,1,2,4,1,1,4,2,4,1,5,4,1,5,5,1,5,5,5,1,4,1,5,7,7,7,7,6,7,6,7,7,2,7,7,7,1,7,7,7,6,2,7,49,52,52,51,49,51,51,56,53,52,51,52
36,0,US,1,6,2,INDIANAPOLIS,2,4,3,5,4,2,4,3,4,3,5,5,5,4,3,4,1,4,5,4,2,1,5,3,4,2,1,3,3,3,1,2,2,2,5,2,2,4,3,4,4,5,4,2,2,4,4,4,4,4,2,3,4,2,2,3,3,5,4,3,1,4,4,4,5,3,4,3,4,4,3,2,5,3,2,2,3,4,2,4,4,4,2,4,4,4,1,3,4,3,4,4,4,4,3,4,2,4,2,4,6,5,5,5,6,7,5,6,5,3,6,4,6,2,6,4,5,6,2,4,34,68,82,87,21,64,47,73,86,72,78,69
38,0,US,1,2,7,New York,3,4,4,3,4,1,3,4,4,5,3,5,4,3,3,2,5,5,2,5,3,4,4,4,4,2,5,4,3,5,1,4,4,4,4,2,5,5,3,5,3,5,5,4,4,3,5,2,4,1,4,5,4,3,4,2,4,4,3,4,2,2,4,2,4,2,5,3,4,5,2,4,1,4,4,2,5,3,2,5,2,4,4,3,3,2,4,3,3,2,3,4,2,4,4,2,4,4,1,3,6,6,5,5,6,3,3,3,2,1,3,5,3,4,6,4,6,5,5,6,50,44,28,29,33,50,50,28,59,24,32,34
30,1,US,1,4,4,indiana,2,3,4,3,4,4,4,3,4,5,3,2,3,2,3,2,2,4,4,4,3,3,3,1,3,5,4,3,2,5,3,2,5,3,3,2,2,4,3,4,2,4,4,4,2,4,3,3,2,2,3,2,3,2,2,2,4,5,4,3,4,2,5,1,3,5,2,2,2,5,3,3,4,4,3,3,2,2,2,2,4,3,1,4,3,3,2,3,4,3,4,4,2,4,4,4,2,4,2,4,5,5,6,6,6,6,6,6,5,3,6,6,6,3,6,6,6,5,3,4,22,78,69,74,29,75,73,81,71,73,84,74
40,1,US,1,6,5,OH,2,2,3,4,4,2,4,2,4,4,4,4,3,2,3,3,2,5,5,4,2,4,2,2,5,3,3,3,1,4,4,2,2,3,4,2,2,4,4,4,4,3,4,3,3,4,3,3,2,4,2,2,3,3,3,3,3,4,5,2,3,2,3,3,4,3,4,3,3,4,4,5,3,4,5,3,2,4,3,3,4,3,2,5,2,3,2,4,3,2,4,5,3,4,4,4,2,4,3,3,6,6,6,5,6,5,4,5,6,2,5,6,6,2,6,5,6,6,3,6,59,72,78,57,44,57,74,70,48,74,46,59
40,0,US,1,6,1,California,4,4,3,2,3,3,2,4,2,3,2,2,4,4,4,4,4,2,2,2,3,2,4,4,2,2,2,2,4,3,2,4,4,4,3,3,3,2,2,2,4,2,2,4,3,2,2,4,4,4,2,4,4,4,4,4,2,2,3,4,2,4,2,4,2,2,4,4,2,2,2,2,2,2,2,4,2,4,4,4,2,4,4,2,4,2,4,2,2,4,2,2,4,2,2,2,4,2,4,2,3,3,2,4,3,3,3,3,3,4,4,5,2,5,3,3,2,3,5,3,32,95,99,90,12,84,100,96,92,87,96,100
50,1,US,1,1,6,fl,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,4,5,1,5,5,5,5,1,5,5,5,5,1,5,5,4,5,1,5,5,5,5,1,5,5,5,5,5,5,5,4,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,3,5,1,1,5,5,5,5,1,5,5,5,1,1,5,5,4,1,1,5,4,5,5,5,5,6,5,6,6,5,4,5,4,5,2,5,2,5,5,5,5,6,5,95,88,79,83,18,95,40,95,83,52,94,100
24,0,US,1,6,5,California,5,3,3,5,1,1,1,1,5,4,4,1,3,2,4,1,3,5,3,3,3,4,1,1,5,1,1,4,4,5,3,5,4,2,4,2,2,3,4,5,1,4,5,2,4,3,4,2,2,4,4,4,5,4,5,3,3,5,4,1,5,2,4,2,5,1,5,5,5,2,1,5,3,5,1,5,4,3,4,3,5,2,5,3,5,5,2,4,1,4,2,1,2,2,5,4,5,3,1,1,6,6,2,1,3,7,3,6,4,3,4,6,3,1,4,1,6,4,1,3,32,39,62,39,68,64,68,69,66,74,65,41
25,0,US,5,5,6,NY,3,5,3,1,4,2,1,3,4,4,4,4,4,2,5,2,2,2,3,2,2,5,5,3,1,5,5,5,3,3,2,4,3,3,5,1,2,1,5,3,1,2,1,2,5,1,1,2,4,1,4,2,4,2,1,5,2,2,4,1,1,2,5,5,3,2,3,3,3,3,3,3,5,1,3,5,5,2,2,1,1,5,1,1,1,5,3,2,4,1,1,1,2,4,3,2,5,4,5,5,7,3,2,5,3,2,5,5,5,4,7,7,6,7,6,2,7,4,7,4,35,55,63,77,41,42,34,39,65,58,68,47
29,0,US,1,6,4,new york,5,5,5,2,3,4,4,5,4,3,4,4,1,2,1,1,4,4,5,3,1,5,2,2,2,4,1,1,2,3,4,3,3,1,5,1,2,1,2,1,1,4,2,5,2,1,4,3,4,3,2,2,1,3,4,1,1,4,1,1,5,4,4,3,5,2,5,5,2,2,3,1,1,2,3,4,1,4,2,1,2,3,1,4,3,3,2,5,4,2,5,2,4,2,3,4,2,5,2,5,4,7,5,2,4,4,4,4,6,1,6,1,6,2,6,3,5,6,2,6,48,55,52,51,48,53,52,53,52,52,52,52
23,0,US,1,6,8,Florida,4,4,4,4,5,3,2,2,5,5,2,4,5,3,5,4,2,2,5,5,1,4,5,3,5,4,2,4,5,5,3,4,4,4,5,4,2,2,5,5,4,4,4,3,5,4,2,4,5,5,4,4,5,5,5,4,2,5,4,5,1,4,3,5,5,4,4,1,4,5,2,4,4,4,4,4,2,2,4,5,3,5,4,5,2,4,3,2,4,5,4,3,4,5,5,2,2,4,4,5,5,7,5,6,7,5,5,2,1,2,4,3,2,3,5,1,5,6,6,6,15,0,14,67,22,40,0,12,92,40,15,20
32,0,US,5,7,3,CA,1,3,4,2,3,1,4,5,2,2,4,4,3,5,2,2,4,2,5,1,5,2,5,3,2,5,4,5,2,3,5,4,3,4,5,3,2,2,3,5,4,1,2,5,4,5,2,3,3,1,4,1,3,2,1,5,3,1,3,1,4,4,5,5,4,5,5,3,5,5,1,4,4,5,1,3,3,3,2,4,2,2,2,2,5,3,5,5,1,4,1,2,1,5,1,1,4,4,1,4,7,5,5,1,6,5,5,7,2,1,7,4,7,7,3,3,2,1,3,3,56,7,29,75,14,51,48,69,32,64,62,39
50,1,US,1,6,4,SC,2,2,4,4,4,4,4,2,4,4,4,4,2,2,2,2,2,4,4,4,2,4,2,4,4,4,4,4,2,4,4,2,2,2,4,2,2,4,4,4,2,4,4,4,2,4,4,2,2,2,4,2,2,2,2,2,4,4,4,2,4,2,4,2,4,4,5,2,4,4,2,4,4,4,4,2,2,2,2,2,4,2,2,4,2,4,2,4,4,2,4,4,2,4,4,4,2,4,2,4,6,6,6,6,6,6,6,6,6,2,6,6,6,2,6,6,6,6,2,6,73,83,61,36,28,88,62,87,64,75,84,90
35,1,US,1,8,4,Michigan,2,3,4,4,5,4,4,3,4,3,5,4,2,2,2,2,2,5,4,3,2,4,1,2,4,3,5,4,1,3,4,3,3,1,3,2,1,5,4,4,2,4,3,3,3,4,5,3,1,2,5,2,2,2,2,2,4,3,4,1,4,3,5,1,4,3,2,3,4,5,1,5,5,4,3,1,3,1,2,1,3,2,1,5,1,4,1,4,4,2,5,5,3,4,4,5,1,4,2,4,6,7,7,6,6,6,7,6,6,2,5,5,5,1,6,5,5,7,2,7,21,82,74,92,19,86,72,82,89,73,80,87
24,0,US,1,6,7,OR,3,2,5,4,4,5,4,1,5,3,5,4,1,1,2,2,1,5,4,5,1,4,2,1,4,3,4,5,1,4,5,2,2,3,5,1,2,4,4,4,3,4,5,5,1,4,5,1,1,2,5,1,1,2,2,1,5,4,4,1,4,2,4,3,4,4,3,2,4,4,3,4,4,5,3,2,1,2,2,2,3,1,3,4,2,5,1,3,3,2,4,3,2,4,4,5,2,4,3,4,5,7,6,6,6,7,6,6,7,3,7,5,7,3,5,6,7,6,2,6,16,90,84,75,20,83,86,82,75,81,81,83
25,0,US,1,6,6,NY,3,4,3,5,1,3,2,1,3,4,4,1,2,5,1,3,3,4,4,5,4,3,2,3,5,3,3,4,3,4,1,5,1,4,2,2,2,2,2,2,2,4,2,4,2,5,2,1,5,4,1,3,2,2,4,4,5,1,3,2,3,1,5,3,3,4,2,5,4,2,5,5,1,4,1,4,5,5,5,3,5,5,2,4,2,4,4,3,3,4,4,3,3,3,1,1,2,1,5,3,2,2,4,6,4,7,4,6,6,7,1,2,1,6,2,4,6,2,5,2,44,58,59,44,43,66,39,59,63,61,56,63
29,0,US,2,6,5,Washington,2,5,5,5,4,1,5,5,4,5,1,4,5,5,5,5,4,5,5,5,1,5,5,4,4,1,1,5,5,5,1,5,5,3,4,1,5,4,5,3,2,4,5,5,3,1,3,2,3,5,1,3,5,2,5,2,4,4,5,4,1,5,4,1,4,1,5,5,2,4,5,5,5,5,5,3,5,5,4,4,2,5,5,5,3,1,4,5,4,2,2,4,5,3,5,2,3,4,5,4,6,6,5,6,7,5,4,5,5,6,6,2,2,2,4,3,6,6,2,6,100,50,93,99,3,0,68,91,87,89,100,100
30,0,US,1,5,7,indiana,1,1,4,4,4,4,4,1,5,5,4,4,1,2,3,1,1,4,4,5,1,4,2,1,3,3,4,4,2,4,5,2,2,1,4,1,2,4,4,4,1,3,3,4,4,3,4,2,2,1,4,3,2,3,2,3,5,5,4,1,3,2,4,3,5,4,2,1,5,4,2,4,5,5,5,2,2,2,1,2,4,3,1,4,1,4,1,5,4,2,4,5,2,3,3,4,1,5,3,5,7,6,6,7,7,6,6,6,7,1,6,7,6,2,6,6,7,6,3,4,22,87,69,70,29,79,69,75,69,65,76,79
30,1,US,1,2,2,Indiana,2,2,4,3,4,4,4,2,3,4,3,4,2,2,2,2,4,3,3,5,3,4,2,3,4,4,4,4,3,5,4,2,3,2,3,3,3,4,4,4,3,3,3,4,3,5,4,2,2,2,4,2,1,2,2,3,4,5,3,2,4,2,3,2,3,3,3,2,4,5,3,4,4,5,4,3,2,1,3,1,4,3,2,3,2,4,3,3,5,3,3,3,3,4,4,4,2,3,3,4,5,6,5,6,6,4,6,5,5,2,5,6,6,3,5,5,6,5,2,5,14,70,85,79,34,82,90,80,78,86,73,75
22,1,US,5,6,5,Washington,1,1,5,5,4,3,4,2,4,4,4,4,4,1,4,1,2,4,4,4,1,5,3,2,5,2,5,5,1,4,2,4,2,3,5,1,3,4,4,5,2,4,5,5,4,4,3,2,2,4,2,2,3,1,4,2,3,4,4,2,2,2,4,4,5,4,5,2,5,5,2,4,5,4,5,1,5,4,4,3,4,5,4,4,3,4,2,4,4,1,2,5,4,5,4,4,1,4,2,5,7,6,7,6,6,6,5,6,5,6,7,7,6,2,5,7,6,6,2,7,69,87,88,83,11,40,84,84,94,97,86,82
43,1,US,5,8,6,Maryland,2,4,5,2,4,5,5,1,2,2,2,4,5,4,4,2,1,2,4,5,2,4,4,4,4,2,5,5,2,4,3,2,2,1,5,4,2,5,5,2,3,5,5,4,2,4,4,4,2,2,4,2,3,4,1,1,4,4,2,2,1,1,5,2,4,3,2,5,4,5,1,4,2,5,4,3,2,2,3,3,4,4,2,4,3,4,1,5,5,4,4,5,4,5,4,3,2,2,2,4,5,5,3,3,6,7,5,3,7,5,5,2,5,5,6,5,6,5,2,5,69,36,68,36,8,0,65,35,35,25,77,97
49,0,US,1,2,3,PA,5,2,3,1,2,4,4,2,3,3,5,3,2,1,1,5,5,3,1,3,4,3,2,1,3,5,4,2,1,3,4,3,1,1,1,2,3,2,1,3,4,3,3,1,1,5,4,3,3,1,5,2,2,3,1,4,4,3,1,3,4,2,2,1,2,5,3,3,2,3,4,3,2,2,2,5,4,5,1,4,5,2,1,3,2,5,4,4,2,4,4,3,2,3,3,5,2,2,1,3,7,7,6,7,6,5,5,7,4,1,5,3,3,4,4,3,5,4,4,6,30,51,42,10,48,39,51,40,53,20,49,36
