Age,Gender,Nationality,Ethnicity,Education,Income,State,BFAS_1,BFAS_2,BFAS_3,BFAS_4,BFAS_5,BFAS_6,BFAS_7,BFAS_8,BFAS_9,BFAS_10,BFAS_11,BFAS_12,BFAS_13,BFAS_14,BFAS_15,BFAS_16,BFAS_17,BFAS_18,BFAS_19,BFAS_20,BFAS_21,BFAS_22,BFAS_23,BFAS_24,BFAS_25,BFAS_26,BFAS_27,BFAS_28,BFAS_29,BFAS_30,BFAS_31,BFAS_32,BFAS_33,BFAS_34,BFAS_35,BFAS_36,BFAS_37,BFAS_38,BFAS_39,BFAS_40,BFAS_41,BFAS_42,BFAS_43,BFAS_44,BFAS_45,BFAS_46,BFAS_47,BFAS_48,BFAS_49,BFAS_50,BFAS_51,BFAS_52,BFAS_53,BFAS_54,BFAS_55,BFAS_56,BFAS_57,BFAS_58,BFAS_59,BFAS_60,BFAS_61,BFAS_62,BFAS_63,BFAS_64,BFAS_65,BFAS_66,BFAS_67,BFAS_68,BFAS_69,BFAS_70,BFAS_71,BFAS_72,BFAS_73,BFAS_74,BFAS_75,BFAS_76,BFAS_77,BFAS_78,BFAS_79,BFAS_80,BFAS_81,BFAS_82,BFAS_83,BFAS_84,BFAS_85,BFAS_86,BFAS_87,BFAS_88,BFAS_89,BFAS_90,BFAS_91,BFAS_92,BFAS_93,BFAS_94,BFAS_95,BFAS_96,BFAS_97,BFAS_98,BFAS_99,BFAS_100,FPPosture1,FPPosture2,FPPosture3,FPPosture4,FPPosture5,FPPosture6,FPPosture7,FPPosture8,FPPosture9,FPPosture10,FPPosture11,FPPosture12,FPPosture13,FPPosture14,FPPosture15,FPPosture16,FPPosture17,FPPosture18,FPPosture19,FPPosture20,SECS_1,SECS_2,SECS_3,SECS_4,SECS_5,SECS_6,SECS_7,SECS_8,SECS_9,SECS_10,SECS_11,SECS_12
33,0,US,White,4,5,NJ,2,4,4,4,5,2,4,4,4,5,2,3,4,3,4,3,4,5,4,5,2,3,4,3,5,2,4,5,4,3,2,3,4,3,4,2,4,5,3,4,3,5,4,5,4,2,3,2,3,4,2,4,3,3,4,2,4,4,4,3,2,4,4,4,4,3,4,2,3,3,3,4,5,4,4,2,4,4,4,3,3,4,4,4,4,2,4,5,4,3,2,4,4,4,4,2,3,4,3,4,7,5,5,6,6,4,3,4,6,3,4,3,3,3,3,3,5,6,3,5,46,57,56,92,37,40,88,88,67,80,92,81
27,0,US,Black,5,2,KY,1,1,4,4,4,2,3,4,4,4,2,1,5,5,5,1,1,4,4,4,2,5,3,4,5,2,1,4,5,4,1,1,5,5,4,2,5,4,5,5,1,5,5,4,1,2,4,2,5,5,1,2,2,2,5,2,4,2,5,5,2,2,4,5,3,1,5,1,4,4,1,5,4,4,4,1,5,5,5,4,1,5,2,4,5,1,1,5,5,2,1,5,2,4,5,1,2,5,5,4,6,1,5,5,7,7,6,7,1,1,7,1,7,6,1,1,2,6,5,7,30,3,75,51,7,3,57,55,93,89,95,3
48,1,US,White,2,7,IA,5,4,4,2,3,2,4,5,1,4,4,4,4,4,2,4,5,5,2,1,3,4,4,4,3,2,4,4,2,3,2,5,5,3,4,3,5,4,2,1,3,4,4,3,1,3,4,5,2,1,3,4,4,3,2,3,4,4,2,1,3,4,4,2,1,4,5,5,2,3,4,4,2,4,2,5,5,5,3,2,2,5,3,3,3,3,5,4,1,2,1,4,5,2,3,4,5,4,2,2,1,1,4,1,1,3,4,4,4,5,5,5,6,3,1,5,1,1,3,1,100,100,73,100,100,100,100,100,51,51,100,100
35,1,US,White,2,5,LA,5,4,4,3,4,2,4,2,3,4,3,4,2,3,4,3,4,2,3,3,2,3,2,2,3,2,4,2,3,4,2,4,4,2,4,2,4,2,3,4,2,4,3,4,2,2,4,4,3,2,4,3,2,4,4,2,4,3,3,2,2,4,3,4,3,2,5,3,3,3,4,3,2,4,3,4,4,3,3,2,2,4,2,4,4,2,4,4,3,4,2,3,2,4,4,2,3,3,2,4,4,5,5,4,5,5,5,5,5,3,6,5,5,3,4,4,3,4,4,4,100,61,66,74,60,72,81,77,59,74,96,79
48,1,US,White,4,4,IN,3,4,3,4,4,2,2,4,4,5,4,4,2,2,4,3,5,4,4,4,2,4,4,2,4,2,3,3,4,3,1,4,2,2,3,3,4,4,3,4,4,4,4,3,4,2,4,2,3,2,4,4,4,3,4,2,4,4,3,2,3,4,4,4,4,2,4,3,3,3,2,4,2,4,3,3,5,4,4,4,3,4,3,3,4,2,5,2,4,4,1,4,4,3,4,3,2,4,4,4,6,6,6,5,7,3,2,3,4,3,3,3,3,5,3,3,6,4,5,5,25,50,37,0,50,50,50,35,50,50,65,56
54,0,US,White,6,6,NM,4,3,4,2,4,3,4,2,3,5,4,3,2,2,4,4,4,4,4,5,2,3,3,1,4,4,5,2,4,5,2,4,2,2,5,2,3,4,3,4,4,4,4,2,2,3,4,2,1,1,4,4,5,4,4,3,4,4,3,4,2,4,4,1,4,3,5,2,4,4,2,2,4,3,5,4,4,2,2,4,3,4,2,4,4,4,3,4,3,5,2,4,2,2,4,4,4,4,4,5,4,6,6,6,5,6,5,6,5,6,7,3,5,2,3,5,2,3,2,6,96,72,89,64,68,95,86,85,100,79,90,96
51,1,US,White,4,4,AR,2,5,4,5,4,2,3,5,3,4,2,4,4,5,4,3,5,4,4,5,1,5,5,5,4,2,4,4,4,5,1,5,4,4,3,3,4,4,4,5,2,4,5,4,4,1,4,4,4,5,2,5,4,4,4,2,4,3,3,5,2,5,5,4,4,2,5,4,4,5,2,4,4,4,4,3,4,4,5,3,2,5,4,4,4,2,5,4,4,3,2,4,4,4,4,4,5,4,3,4,6,7,6,6,7,6,4,5,5,4,3,2,2,1,2,3,4,4,5,6,0,0,52,0,46,10,100,56,69,51,100,42
25,0,US,White,6,3,CA,5,5,3,4,4,5,5,5,5,4,1,4,2,4,1,2,1,2,1,3,2,3,5,3,5,1,1,1,2,4,2,1,5,1,3,2,4,3,5,2,3,2,5,1,2,5,4,3,2,1,5,1,1,1,1,4,4,4,3,1,1,2,1,1,5,3,3,5,4,2,2,4,3,4,5,2,5,5,1,5,3,4,4,4,3,3,3,3,5,2,4,1,5,5,5,2,5,4,4,5,2,3,5,3,3,6,4,6,5,5,3,7,7,6,4,5,6,5,3,4,31,75,62,75,41,53,77,70,66,100,64,74
25,0,US,White,6,3,CA,5,4,5,4,4,4,4,3,5,2,1,4,1,2,2,4,5,5,2,5,1,1,4,5,2,3,5,4,4,1,4,2,3,3,5,3,5,4,2,5,1,5,1,2,2,3,4,4,3,4,3,2,3,5,2,4,3,5,3,5,2,3,2,5,5,1,1,3,3,3,1,4,4,2,1,3,2,3,1,4,2,4,5,1,1,1,5,2,4,1,5,3,3,5,3,5,5,2,2,4,4,2,3,5,5,6,4,4,4,5,7,3,7,4,6,2,6,6,1,5,5,79,79,92,9,89,96,82,86,79,76,81
28,0,US,Black,6,4,MN,2,3,4,4,4,2,4,2,4,4,4,4,4,2,2,2,4,4,4,3,3,4,4,2,4,2,3,4,2,3,4,5,5,3,4,2,4,3,3,4,3,4,4,4,3,1,4,2,2,3,2,3,3,3,4,4,2,3,4,2,2,4,4,5,4,4,3,4,4,4,2,4,2,3,4,1,2,2,4,4,4,2,2,4,2,4,3,4,4,2,4,4,4,5,4,2,2,4,2,4,5,4,6,5,5,5,5,4,5,3,5,3,4,3,5,5,4,5,3,4,98,32,38,88,16,4,24,31,76,91,91,84
44,0,US,White,6,5,SC,2,5,5,4,4,2,4,5,5,5,1,5,5,4,5,4,4,4,5,5,1,5,5,4,4,2,2,4,4,4,1,5,5,4,4,2,5,4,3,5,2,5,5,4,5,2,4,3,5,5,1,5,5,4,5,2,4,2,5,5,1,5,4,5,3,2,5,3,3,5,2,5,4,5,4,2,5,4,5,4,1,5,5,5,5,2,4,4,5,5,1,4,4,5,4,2,2,2,5,4,4,7,6,5,7,3,2,2,5,4,5,4,3,3,4,5,5,6,6,6,50,70,60,75,30,60,70,60,70,75,90,55
42,1,US,White,2,5,FL,4,2,4,2,4,4,5,5,4,4,2,2,4,4,2,4,5,5,4,4,2,4,5,4,4,4,4,5,4,2,2,4,5,5,1,4,5,2,2,4,2,4,4,4,5,4,2,5,4,1,4,4,5,4,1,2,4,4,1,2,2,4,4,5,1,4,5,5,4,2,2,2,4,4,4,2,5,2,4,2,4,2,4,2,2,4,5,4,4,1,2,4,4,4,4,4,5,5,4,4,5,5,2,3,7,5,3,6,3,3,5,6,6,6,2,6,2,2,2,6,100,56,91,99,20,71,100,89,87,86,100,75
57,1,US,White,6,6,GA,2,3,4,3,3,3,4,3,4,3,3,4,3,3,2,2,3,3,3,3,3,3,3,2,4,4,3,4,2,3,4,3,3,3,3,2,3,4,3,4,4,3,4,3,4,3,3,2,3,4,3,3,2,3,3,3,4,3,4,2,3,2,3,2,4,3,3,2,4,3,3,3,3,3,3,2,3,2,2,3,3,3,2,3,2,3,2,3,3,3,4,3,3,3,4,4,3,3,2,3,4,4,4,3,5,4,3,5,3,5,5,4,4,4,5,4,5,5,3,4,29,67,73,73,64,76,69,70,68,68,72,73
30,0,US,White,6,5,NC,2,3,4,4,4,2,3,4,3,4,2,3,3,4,4,3,3,4,3,4,2,3,3,3,4,2,3,4,3,3,2,3,4,3,3,2,4,4,3,3,2,3,4,3,4,2,3,3,3,4,2,3,4,3,3,2,3,4,3,4,2,3,4,3,4,2,4,3,3,3,2,3,4,3,3,3,4,3,3,3,2,3,3,4,3,2,3,3,3,3,2,3,3,4,3,2,2,3,3,4,4,5,4,4,6,4,4,5,4,4,4,4,4,4,4,5,4,3,3,4,50,50,51,0,60,50,50,50,50,50,50,50
34,1,US,Hispanic,6,4,MO,1,3,5,2,5,1,3,5,4,5,1,3,5,2,5,1,5,4,4,5,1,3,5,2,5,1,1,4,4,4,1,3,5,2,5,1,5,2,3,5,1,3,5,2,5,1,3,4,5,5,1,3,5,1,5,1,4,4,4,4,1,3,5,4,5,1,5,4,3,5,1,3,5,4,5,1,5,2,4,4,1,3,5,3,5,1,5,3,5,4,1,3,5,3,5,1,4,4,4,5,5,7,7,7,7,4,4,3,1,1,3,2,3,3,3,3,4,5,6,6,1,0,14,51,5,3,11,3,65,9,57,7
28,0,US,White,6,1,FL,4,5,4,3,5,1,2,2,1,4,5,5,2,4,5,1,5,2,3,5,4,5,2,3,5,1,5,1,2,5,5,5,2,5,5,3,5,2,3,4,4,5,5,5,5,3,5,1,1,5,5,5,3,3,5,1,5,4,1,4,4,5,2,2,5,3,5,2,3,1,5,5,3,5,4,1,5,4,3,4,3,5,2,4,5,1,5,3,1,4,5,5,2,5,4,1,5,3,1,4,7,7,5,7,7,4,1,1,1,1,1,4,1,5,6,5,7,6,7,7,0,0,4,0,0,0,0,0,11,22,14,3
31,0,US,White,6,5,MO,2,4,4,4,4,2,4,4,4,5,2,4,5,4,4,2,2,4,4,4,2,3,4,4,4,2,4,4,4,4,2,2,4,4,3,2,3,4,4,3,2,4,4,4,2,2,4,4,4,2,2,4,4,3,2,2,4,4,4,4,2,4,4,5,4,2,4,2,4,3,2,4,4,4,4,2,4,3,4,2,2,4,4,4,4,3,3,4,4,2,1,4,4,4,4,3,3,4,5,4,6,6,5,5,6,5,5,4,5,5,5,3,4,2,3,4,4,4,3,6,99,77,66,85,41,6,73,80,69,61,98,83
56,0,US,White,2,5,LA,1,4,5,5,4,1,4,5,5,5,1,4,4,4,4,2,5,5,4,5,1,5,5,4,4,1,4,5,5,4,2,5,5,4,3,2,5,5,4,4,1,5,5,4,4,1,2,4,5,5,4,5,5,4,4,2,2,4,4,4,1,5,4,5,5,2,5,1,5,5,1,5,2,5,3,1,5,4,5,4,1,5,5,5,4,1,4,5,4,5,1,5,4,5,4,2,5,5,4,5,3,5,3,3,5,2,2,5,2,3,6,4,6,5,4,6,5,5,5,5,100,53,64,100,39,95,100,98,54,54,100,93
38,1,US,White,6,7,NY,2,3,5,4,5,1,4,5,4,3,1,4,5,5,5,2,5,1,4,5,1,4,5,5,5,1,4,1,5,4,1,4,5,5,5,1,5,2,3,4,2,4,1,4,5,1,3,2,5,5,2,5,5,5,5,2,4,5,5,5,1,5,4,5,4,1,5,3,3,3,2,5,5,4,4,1,5,5,5,3,1,5,5,3,5,1,5,3,5,5,1,3,5,4,5,1,5,4,2,3,7,7,5,4,6,6,1,3,4,6,6,3,5,3,1,2,3,2,5,5,0,38,100,50,0,11,92,64,100,89,99,76
27,0,US,White,2,1,NV,2,3,4,5,5,4,2,3,5,4,3,2,2,1,4,3,3,3,5,4,2,4,3,4,3,4,4,4,3,3,3,3,3,2,3,3,2,3,4,3,2,3,5,3,3,3,2,2,3,1,1,2,3,3,2,3,4,3,3,2,1,3,3,3,2,4,3,3,4,3,3,3,3,5,2,3,3,5,2,5,1,2,2,5,3,3,2,2,2,4,4,3,3,5,3,1,2,3,3,2,4,4,6,5,6,5,4,4,4,2,5,5,4,4,3,4,4,3,5,5,24,71,90,28,68,87,67,69,34,65,79,88
33,1,US,White,4,1,NY,4,5,4,4,4,2,4,4,5,4,2,4,4,4,5,4,4,4,4,4,1,4,4,4,5,2,4,4,4,4,2,2,5,4,4,2,5,4,5,5,4,4,5,4,5,5,4,4,5,4,2,4,4,4,5,2,4,2,4,2,2,2,5,5,5,4,5,4,3,5,5,5,4,4,5,5,2,5,4,2,2,4,5,4,4,1,4,4,4,4,2,4,5,5,4,1,4,4,5,5,6,6,6,6,6,6,5,6,5,3,6,2,3,3,4,2,6,5,5,6,55,66,59,43,91,38,24,45,80,84,61,19
41,0,US,Black,6,5,AL,1,5,4,3,5,1,3,3,3,4,1,4,3,3,5,1,3,2,1,5,1,4,4,3,5,1,4,3,3,5,1,5,5,2,4,1,5,2,3,5,2,4,4,3,5,1,4,2,4,3,1,5,5,3,5,1,3,4,3,5,1,5,4,3,4,1,5,2,3,5,2,4,3,3,5,1,5,1,4,5,1,5,4,4,4,1,3,3,3,5,1,4,4,5,5,3,3,4,4,5,7,7,7,7,7,1,1,3,4,1,4,4,4,6,7,4,7,5,6,7,10,15,15,0,15,50,5,5,0,25,10,10
37,0,US,White,2,2,CA,1,2,5,3,5,1,3,5,4,5,1,1,5,4,5,2,5,5,5,1,1,3,5,2,4,1,5,5,4,4,1,2,5,1,3,1,5,5,3,3,1,3,5,5,4,1,3,5,5,1,1,3,5,2,5,1,4,5,3,2,1,5,5,5,5,1,5,5,4,1,1,3,4,3,4,1,5,5,4,3,1,2,5,4,5,1,1,5,5,1,1,3,5,5,5,1,2,4,5,4,5,4,4,3,7,4,4,3,4,3,6,5,5,5,4,4,2,1,3,4,49,6,51,0,70,0,51,51,76,0,51,35
35,1,US,White,6,3,NY,4,4,2,3,5,4,3,1,2,4,5,4,1,2,5,5,5,1,2,4,2,4,2,2,4,5,5,1,4,4,5,4,1,2,4,3,3,1,4,5,5,4,2,2,4,5,4,1,1,5,5,5,5,1,5,2,5,1,2,4,5,5,2,2,3,4,5,1,4,3,5,4,1,2,5,5,5,3,2,5,5,5,1,2,5,4,5,2,1,5,5,4,1,5,4,5,5,2,2,4,7,5,3,6,6,6,4,3,4,1,3,6,6,6,7,6,4,2,2,6,0,78,13,0,49,0,0,13,77,50,23,0
49,1,US,White,6,5,WY,1,4,4,4,4,2,5,5,3,5,1,4,5,5,5,3,5,5,3,4,1,5,5,5,5,2,4,5,4,3,1,5,5,4,3,1,5,4,3,1,1,5,5,5,1,1,5,4,5,5,3,5,5,4,5,2,5,5,4,4,1,5,4,4,1,1,5,4,3,1,1,5,5,5,3,3,5,5,3,1,1,5,5,3,5,2,5,5,4,1,1,5,5,5,5,1,4,5,4,4,1,5,5,4,4,5,6,6,3,6,6,3,5,4,1,3,3,2,3,4,100,100,100,100,89,81,100,100,51,48,100,100
48,1,US,White,6,5,NY,2,3,3,4,2,1,4,3,2,4,2,5,2,2,3,3,5,4,3,5,2,5,2,3,2,2,4,2,1,2,4,4,3,4,2,2,3,3,4,5,3,2,2,4,5,4,5,3,2,5,2,4,2,3,4,4,1,2,3,4,4,4,2,3,4,2,4,5,2,4,2,3,2,4,1,1,1,4,4,4,4,5,3,5,2,4,5,5,2,4,4,4,2,5,5,2,2,3,3,5,4,5,4,5,3,2,3,3,3,3,3,6,5,5,5,6,2,2,2,5,40,70,40,15,27,38,86,88,100,53,92,70
24,0,US,White,6,4,MO,2,5,5,3,5,1,5,4,2,4,2,4,5,2,5,2,4,4,3,5,1,4,5,2,5,2,4,5,3,4,1,5,5,2,5,2,5,4,3,5,1,4,5,4,4,1,4,4,3,5,4,5,5,4,5,2,4,4,3,5,1,5,5,4,5,1,5,4,3,4,2,4,4,4,3,2,5,5,2,5,1,5,5,4,5,2,5,4,3,5,2,4,5,4,5,1,3,4,2,4,5,5,5,3,5,5,6,5,6,5,5,2,3,3,3,3,2,2,4,4,50,77,72,51,73,73,68,62,89,69,81,88
35,1,US,White,4,7,PA,2,5,5,1,4,5,5,5,3,5,5,4,5,5,1,5,5,5,1,3,2,5,5,5,4,5,5,5,1,3,5,5,4,1,1,3,5,5,3,1,2,5,5,2,1,4,5,5,3,1,5,5,5,2,1,3,4,5,3,2,4,5,5,1,3,4,4,5,2,5,5,4,1,3,5,5,5,5,2,2,5,5,5,1,3,5,5,5,3,2,3,5,5,1,4,4,5,5,2,3,7,7,6,7,7,2,1,4,5,7,2,5,5,6,5,5,5,4,6,7,0,50,100,0,50,10,100,100,100,70,100,30
48,1,US,White,4,5,VA,2,4,4,4,3,2,4,4,4,5,2,4,4,4,3,4,4,4,4,4,2,4,4,4,4,2,4,4,3,4,2,5,5,3,3,2,4,4,3,4,2,4,4,4,4,2,4,4,4,4,2,4,5,3,4,2,4,2,4,4,2,4,4,5,4,2,4,4,2,4,2,4,3,4,4,4,4,4,4,2,2,5,5,4,4,2,2,4,3,2,2,4,4,4,4,2,4,4,4,4,3,5,4,3,6,5,4,4,3,5,6,3,5,3,3,4,3,3,4,5,99,88,90,90,53,91,90,90,90,87,91,91
56,1,US,White,2,2,PA,5,4,5,2,3,4,4,5,1,5,5,4,4,1,2,5,5,5,4,5,3,5,4,2,2,4,5,5,3,1,4,4,5,1,1,4,5,5,1,4,5,4,4,1,1,1,4,5,1,2,5,4,4,1,1,2,5,5,2,5,5,5,2,1,4,2,2,5,2,5,5,4,4,2,3,5,5,5,2,2,5,4,2,1,3,5,5,5,3,2,5,4,4,2,3,4,4,5,2,5,3,6,4,3,7,4,4,6,4,3,5,6,6,6,4,6,1,1,1,3,97,51,72,86,4,4,82,87,51,52,86,72
23,0,US,Other,6,5,GA,2,4,3,2,3,1,3,5,3,4,4,3,3,2,3,2,2,3,4,4,3,2,3,3,3,5,1,3,3,4,3,4,4,4,2,2,2,4,3,4,5,5,2,4,4,2,2,3,3,2,2,2,2,2,4,5,1,2,4,3,2,2,4,4,4,2,5,4,1,1,3,2,3,3,4,4,5,5,2,4,3,4,4,4,3,1,5,4,3,4,2,2,3,4,1,4,3,3,2,2,5,4,2,5,5,5,5,3,4,5,6,5,3,5,2,5,3,3,3,3,77,88,64,20,87,14,25,19,77,77,79,68
24,0,US,Other,5,8,MD,1,5,5,4,5,1,5,3,2,5,1,4,5,5,4,1,5,5,5,5,2,5,2,5,5,1,5,2,3,5,1,5,5,5,5,1,5,5,3,5,1,5,5,4,5,1,5,2,4,5,2,5,4,4,5,1,5,4,3,4,1,5,4,5,4,1,5,3,2,4,3,5,3,5,5,1,5,5,4,2,2,5,4,5,5,1,5,3,3,4,1,5,2,5,5,1,3,4,3,3,7,6,6,6,7,1,1,2,4,1,3,2,3,2,3,4,6,5,5,6,50,31,55,76,35,10,50,60,60,67,50,50
38,1,US,Black,4,2,NC,5,3,4,4,5,1,4,3,3,4,1,4,5,4,4,2,5,4,2,4,1,4,5,5,4,1,4,4,2,4,2,4,4,3,4,2,5,3,3,4,2,4,5,4,4,1,4,3,5,4,1,5,5,2,5,2,1,4,4,4,1,4,3,4,3,1,5,4,1,4,4,4,3,4,4,5,5,4,4,4,2,4,4,4,5,1,5,3,4,2,1,5,5,4,4,1,3,4,3,4,4,5,5,4,5,3,4,3,3,3,4,4,5,4,4,5,4,3,4,5,31,62,58,60,30,51,51,96,51,69,100,65
50,1,US,White,4,4,TN,4,5,4,2,2,2,5,2,1,5,4,4,2,2,2,4,5,5,1,4,1,4,2,4,4,4,1,4,2,5,4,4,4,2,2,4,5,4,2,4,4,5,4,2,4,2,4,4,2,4,4,5,4,4,4,4,4,5,1,5,2,5,2,4,4,4,5,5,2,4,4,4,2,5,4,4,5,4,4,4,4,4,2,4,4,2,5,4,2,4,4,5,4,4,4,4,5,4,2,5,4,7,6,6,7,7,6,6,6,6,6,6,7,6,5,6,2,1,1,6,100,100,89,100,75,100,100,100,20,78,100,100
26,0,US,White,6,3,IA,2,4,4,4,4,2,4,2,3,4,2,4,4,4,4,2,2,4,4,4,2,4,2,4,4,2,3,4,2,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,2,4,4,2,4,4,4,4,2,4,3,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,2,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,3,4,2,4,4,6,6,5,5,5,4,5,4,5,5,5,3,2,3,4,6,5,4,5,48,90,78,38,10,78,59,55,87,92,94,80
41,1,US,White,6,6,ID,4,4,5,1,5,1,5,5,2,5,4,4,4,1,3,5,4,5,1,4,4,4,4,1,5,1,5,5,4,2,2,4,4,1,4,1,2,5,1,1,5,4,4,1,1,3,4,5,2,3,5,4,5,1,5,1,5,4,2,1,4,4,5,1,5,2,4,5,2,2,5,4,4,1,5,5,5,5,2,1,1,4,5,1,5,1,5,2,2,2,1,2,5,1,2,1,2,5,2,2,7,7,5,5,7,4,1,3,5,2,5,5,3,5,6,5,3,2,3,7,49,96,51,0,18,0,100,0,100,61,100,59
40,0,US,White,10,7,OH,3,4,4,5,5,2,4,5,4,4,2,5,5,2,2,3,1,4,4,5,4,5,5,4,4,1,5,1,5,5,1,5,5,3,5,2,5,4,4,4,2,5,4,4,3,2,5,4,2,5,3,5,2,3,4,4,4,4,4,5,2,2,2,1,5,3,2,1,5,4,4,4,4,5,3,3,5,3,5,2,4,5,1,4,5,2,1,4,4,1,1,5,4,5,4,3,4,5,4,4,5,4,5,4,5,5,5,4,5,4,5,6,4,4,3,6,6,3,3,4,100,74,100,75,0,0,100,100,61,83,100,100
36,1,US,White,2,6,NH,1,5,5,4,5,1,4,5,4,5,1,5,5,2,5,1,5,5,1,5,1,5,5,4,5,1,5,5,3,5,4,5,5,4,4,2,5,5,2,5,1,5,5,4,5,4,5,5,5,5,4,5,5,2,5,1,5,5,4,5,1,5,5,4,5,4,5,5,3,5,1,5,2,5,5,1,5,5,5,2,2,5,5,4,5,1,5,2,4,2,4,5,5,4,5,1,5,5,1,4,7,7,7,6,7,5,2,3,6,2,5,3,3,3,5,3,6,5,6,7,0,45,55,0,30,20,0,10,50,55,20,50
46,1,US,White,2,5,DE,4,3,3,1,4,4,3,4,2,3,4,1,5,1,2,5,5,5,3,2,2,3,5,1,4,4,2,5,1,2,3,4,3,1,3,1,5,4,1,3,4,2,3,1,4,1,3,5,3,3,4,3,5,1,4,3,3,5,1,1,2,4,3,1,2,1,2,5,2,2,4,3,2,2,2,5,4,4,5,3,3,4,3,1,4,4,3,3,3,3,4,3,5,2,4,4,2,5,3,3,7,6,4,1,6,4,4,6,4,4,5,3,5,4,5,6,1,1,1,4,0,50,90,0,20,100,0,0,100,50,0,50
40,0,US,Other,6,2,WA,5,3,5,3,4,4,5,2,5,5,5,3,3,2,3,1,4,5,4,5,1,5,2,2,5,2,3,4,1,2,5,1,1,1,5,4,5,3,4,3,2,5,5,5,1,4,4,1,1,5,4,2,3,1,3,3,5,5,3,1,3,1,2,4,2,5,1,1,5,5,1,4,5,3,4,1,3,3,3,3,5,2,3,4,1,3,1,5,2,3,2,3,2,5,5,5,1,4,4,5,6,7,7,4,5,7,3,6,7,4,4,7,4,1,7,6,5,7,2,3,88,70,38,79,46,57,30,60,59,92,78,71
55,0,US,White,6,3,CA,5,5,5,4,4,2,2,5,4,5,1,4,5,4,5,2,5,3,4,4,1,4,5,4,3,1,4,4,4,4,2,5,5,4,4,2,4,4,4,2,1,4,4,4,3,1,3,2,4,3,1,5,5,4,4,3,4,1,3,5,1,5,5,5,5,1,5,2,3,4,2,5,3,5,4,2,5,3,4,2,1,5,5,4,4,1,5,2,3,1,1,5,5,5,4,2,5,2,3,4,7,7,6,5,6,5,4,3,3,3,4,2,1,3,2,1,7,7,7,6,14,0,28,1,19,1,0,0,32,14,36,0
45,0,US,White,4,4,NJ,2,2,5,4,5,1,4,5,3,3,2,3,5,4,4,2,2,5,3,4,1,2,5,4,5,1,4,4,3,2,2,2,4,3,2,1,4,5,2,4,2,4,5,5,2,1,4,3,4,4,1,3,4,2,2,2,4,5,4,4,1,4,4,2,4,1,5,4,3,4,2,4,5,5,4,2,5,5,4,2,2,4,5,4,4,2,5,5,2,4,2,3,4,4,4,2,1,5,2,3,5,3,4,2,4,6,5,5,6,5,6,3,5,3,2,3,2,3,2,3,69,62,92,68,61,54,91,91,75,68,91,94
33,0,US,White,2,6,FL,5,5,3,1,1,3,4,5,1,5,5,5,1,1,2,5,5,4,1,5,5,5,2,1,1,2,5,4,1,4,5,5,2,1,3,3,5,4,1,2,5,5,3,1,5,2,5,5,3,3,5,5,5,4,5,4,5,3,1,4,5,5,2,1,2,4,3,4,1,3,5,5,1,2,2,5,5,5,4,5,5,5,2,1,1,4,4,4,1,5,4,3,1,1,2,2,5,4,1,4,7,7,7,7,7,5,3,3,6,4,4,2,2,2,4,2,4,5,6,7,0,50,65,10,50,20,50,14,90,25,50,40
61,0,US,White,2,4,NJ,4,4,5,1,4,1,4,5,1,5,4,5,5,1,5,4,5,5,1,5,4,4,5,2,5,3,5,5,2,5,4,4,2,2,4,3,5,5,1,5,5,4,5,1,5,3,5,5,3,5,4,4,5,4,5,2,5,5,1,5,4,4,5,4,2,4,5,5,1,5,5,4,2,4,5,4,5,5,2,5,4,5,5,4,4,2,4,3,1,5,2,4,4,4,4,2,5,5,1,5,7,7,7,6,7,1,1,2,4,2,1,4,5,4,5,5,5,4,6,6,49,50,58,20,50,10,50,65,43,44,80,40
64,1,US,White,2,4,CA,1,5,4,5,4,2,5,4,3,5,1,4,5,5,3,4,4,3,5,5,1,5,5,5,5,2,4,3,5,2,1,5,4,5,2,5,5,4,4,4,1,5,5,5,4,1,5,2,3,1,1,5,5,5,3,3,5,1,3,5,1,5,5,5,3,1,4,3,4,4,1,5,5,5,5,2,4,4,5,3,1,5,5,5,5,2,5,4,4,3,1,5,5,5,4,2,5,3,5,5,1,3,3,1,3,5,5,5,3,1,7,5,7,5,5,7,1,1,2,3,0,60,100,10,100,100,51,75,70,30,90,100
55,1,US,White,6,1,WA,3,3,4,3,3,2,4,3,3,5,3,4,3,2,3,3,4,4,4,4,2,3,3,2,4,3,4,3,2,5,3,3,3,3,4,2,4,4,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,3,2,4,4,4,3,2,3,3,3,3,3,4,3,2,4,4,3,2,4,2,3,5,4,4,5,5,4,1,3,3,3,4,5,3,5,3,3,2,3,3,3,3,4,3,3,2,6,5,5,6,6,6,6,5,5,6,3,5,3,2,3,4,4,3,5,90,85,95,75,10,95,55,60,95,95,90,90
